"id","date","user","pc","to","cc","bcc","from","activity","size","attachments","content"
"{P9X4-T5JM88PR-5225BGGY}","01/02/2010 07:39:53","NNW0216","PC-0052","Naomi.Nicole.Whitehead@dtaa.com","","","Ivana.Hedy.Odonnell@dtaa.com","View","43986","","The 2/2nd Field Regiment was still equipped with twelve 18-pounders and twelve 4.5-inch howitzers. The gloves were distributed, but the tape did not reach the 16th Infantry Brigade in time, so rifle cleaning flannelette was torn into strips and used instead. On the second day, the 16th Infantry Brigade captured the township of Bardia, cutting the fortress in two. In many ways the 6th Division was fortunate to have drawn a ""set piece"" type of battle, the type that most suited its Great War based doctrine and training. Gavin Long considered Bardia ""a victory for bold reconnaissance, for audacious yet careful planning, for an artillery scheme which subdued the enemy's fire at the vital time, and a rapid and continuing infantry assault which broke a gap in the enemy's line."""
"{X4X7-N0ZZ43ZW-5155JRUY}","01/02/2010 07:39:55","MAR1422","PC-1050","Farrah.Veronica.Cameron@dtaa.com;Lars.Colton.Romero@dtaa.com","Yvette.Suki.Alvarez@dtaa.com","Maya.Aubrey.Rodgers@dtaa.com","Maya.Aubrey.Rodgers@dtaa.com","Send","32653","","In 1901 census records indicate a parish population of either 163 or 169. Deep water-logged ruts in the track have resulted in the partial resurfacing of the route. The building that housed the school has since been converted to a private dwelling. Roadside checkpoints were set up on the main routes into the village to the north and south and allied forces moving through the region camped overnight in the area, including a detachment of New Zealand troops in fields near Home Farm."
"{U1I9-E7MB80OQ-1093MIXX}","01/02/2010 07:40:44","MAR1422","PC-1050","Maya.Aubrey.Rodgers@dtaa.com","","","Benjamin.Uriah.Hodges@dtaa.com","View","24882","","After accumulating enough information, Vines began accurately predicting the paths of hurricanes, and he eventually summarized his observations in his book, Apuntes Relativos a los Huracanes de las Antilles. The strands of cloud sometimes appear in tufts of a distinctive form referred to by the common name of mares' tails."
"{B8T6-S8OX91VK-0546SBET}","01/02/2010 07:41:13","PMC1675","PC-4516","Brenda.Chava.Butler@dtaa.com","Kenyon.Nicholas.Griffith@dtaa.com","","Pearl.Martina.Carney@dtaa.com","Send","26275","","In 1976, three collectors discovered a T206 Wagner that featured Wagner in a different pose, never seen in any of the other cards. Mastro worked with Sotheby's for the next four years to facilitate sports memorabilia auctions and established himself as a leading card dealer in the industry. Mastro offered one of the T206 Wagner cards from his personal collection to Lifson, claiming that he could sell it for $30,000 and make a quick $5,000 profit. Sotheby's advertised Copeland's items as the ""Copeland Collection of Important Baseball Cards and Sports Memorabilia"" to attract hobbyists and other potential clients. Some of the real cards have fetched hundreds of thousands of dollars in auctions."
"{O6E4-Z6LD25UC-0613DMOU}","01/02/2010 07:43:01","MAR1422","PC-1050","Maya.Aubrey.Rodgers@dtaa.com","","","Maile.Adele.Bolton@dtaa.com","View","30851","","They leaked information to the Laramie Daily Sentinel which published an article about the finds in April 1878 that exaggerated the price Marsh had paid for the bones, possibly to raise prices and demand for more bones. The academic Othniel probably regarded Cope as not quite a professional."" Galvanized to action by Marsh's perceived extravagance with Survey funds, the Appropriations Committee demanded the Survey's budget be itemized. Tired of working under Hayden, Cope found a paying job with the Army Corps of Engineers, but was limited by this federal association; while Cope had to tag along on surveys, Marsh could collect wherever he wanted."
"{T4F0-J3RN23FJ-8123HVPY}","01/02/2010 07:43:13","MAR1422","PC-1050","Shelly.Uta.Murray@dtaa.com","","Maya.Aubrey.Rodgers@dtaa.com","Maya.Aubrey.Rodgers@dtaa.com","Send","20296","","His eye ring may also flush a deeper pink. The Yellow-tailed Black Cockatoo is 55-65 cm (22-26 in) in length and 750-900 grams in weight. Nesting takes place in large vertical tree hollows of tall trees, generally eucalypts, which are either living or dead."
"{N6D6-G2CQ09IU-7456VFTE}","01/02/2010 07:44:04","MAR1422","PC-1050","Cairo.Hashim.Mcgowan@dtaa.com","","Maya.Aubrey.Rodgers@dtaa.com","Maya.Aubrey.Rodgers@dtaa.com","Send","33944","","It examined all nine of the system's known rings, discovering two new ones. Most were found in the northern hemisphere as it started to become visible. The troposphere is the lowest and densest part of the atmosphere and is characterized by a decrease in temperature with altitude. This may be the cause of the uniformly dark colouration of the moons and rings. At the equator winds are retrograde, which means that they blow in the reverse direction to the planetary rotation."
"{Z4L6-C6ZV99ND-4972USPU}","01/02/2010 07:45:58","DGB2996","PC-8418","Denise.Georgia.Burris@dtaa.com","","","Maia.J.Mullen@hp.com","View","18933","","From then on, the momentum of the game was with Penrith. 'Mini' is still playing as of 24th July 2011. Dave Brown's tally of 45 points (five tries and 15 goals) in a single match against Canterbury in 1935 remains a competition record after more than seven decades. From 1972 to 1982, the Roosters won four minor premierships and played in four grand finals, winning two consecutively."
"{J3M9-K2CC90JK-1550NUOD}","01/02/2010 07:46:01","MAR1422","PC-1050","Maya.Aubrey.Rodgers@dtaa.com","","","Harlan.Adrian.Gould@dtaa.com","View","40483","","In 1900, the Melbourne Herald conducted a design competition with a prize of 25 Australian pounds (2009: $3,200) in which entries were required to include the Union Flag and Southern Cross, resulting in a British Ensign style flag. The Department of the Prime Minister and Cabinet also advises that the flag should only be flown during daylight hours, unless it is illuminated. Later governments, that of Chris Watson in 1904 and Andrew Fisher in 1910, were also unhappy with the design, wanting something ""more distinctive"" and more ""indicative of Australian unity."""
"{G1J7-E1AX85AV-2439RXKT}","01/02/2010 07:47:01","QJL0818","PC-0337","Maite_Odonnell@yahoo.com;Winters-Hiram@bellsouth.net;Idona_Burke@charter.net","Cally.P.Guy@cox.net","Lloyd-Quinn@verizon.net","Lloyd-Quinn@verizon.net","Send","760959","C:\238WFq8\4K0UFIP1.doc(717026)","For example, on 16 April 2007, Knut was removed from display due to teething pains resulting from the growth of his right upper canine tooth, but initial reports vaguely stated that he was suffering from an unknown illness and subsequently put on antibiotics. The money raised from the Steiff deal was intended to be used to renovate the polar bear enclosure at the zoo."
"{E1N4-P1GP77QE-1578CEOW}","01/02/2010 07:47:07","RTP2435","PC-2362","Wyoming.Anjolie.Mullins@dtaa.com","William.Louis.Evans@dtaa.com","Rogan.Tucker.Pitts@dtaa.com","Rogan.Tucker.Pitts@dtaa.com","Send","43032","","After the reception of Tim and Pete, with several critics calling him ""The Last Angry Gay Man"", Baker faced increasing difficulty finding a publisher for his work and his financial position became precarious. {As of|2006}, first editions of Adrenaline, Boy Wonder, Fuel-Injected Dreams and Tim and Pete have become collector's items and command high prices at rare book stores. Though Tim and Pete was his most controversial work, Boy Wonder is generally considered his magnum opus, and remains his most popular book. Mouse Klub Konfidential, a film about a Mickey Mouse Club Mouseketeer who becomes a gay bondage pornographer, was a controversial entry in the 1976 San Francisco's LGBT Film Festival, as some thought Baker was actually advocating Nazism. Mostly satirical, his writing was filled with increasingly clear anger and disdain for the Republican neo-con agenda, especially after the AIDS pandemic began to take a large toll on the gay community."
"{Q4E5-G5GN73PJ-1971WFZK}","01/02/2010 07:47:28","RTP2435","PC-2362","Rogan.Tucker.Pitts@dtaa.com","","","ZBS3816@northropgrumman.com","View","43655","","Hypotheses for this discrepancy include the destruction of comets due to tidal stresses, impact or heating; the loss of all volatiles, rendering some comets invisible, or the formation of a non-volatile crust on the surface. Based on their orbits, it is believed they were long-period comets that were captured by the gravity of the giant planets and sent into the inner Solar System. Besides the galactic tide, the main trigger for sending comets into the inner Solar System is believed to be interaction between the Sun's Oort cloud and the gravitational fields of near-by stars or giant molecular clouds."
"{Z8D1-Q5SM33KV-6708FBYL}","01/02/2010 07:48:14","SCF2666","PC-3577","Shelley_Raymond@earthlink.net;TDC61@bellsouth.net","Lane.H.Moses@juno.com;Dorothy_Montoya@sbcglobal.net","SCF1174@verizon.net","SCF1174@verizon.net","Send","28215","","In 1974, on the formation of the new Trafford Metropolitan Borough, Stretford Town Hall was adopted as the base for the new council, and was renamed Trafford Town Hall. The principal road through Stretford, the A56 Chester Road, follows the line of the old Roman road from Deva Victrix (Chester) to Mancunium (Manchester), crossing the Mersey into Stretford at Crossford Bridge, built at the location of the ancient ford. The roses are the red roses of Lancashire, and the lion in the centre represents John of Gaunt, 1st Duke of Lancaster. GCSE results also placed the school in the top 1% of schools in the country for adding value to its students."
"{T7Y7-T1RS63KG-3502PFOY}","01/02/2010 07:48:50","BEB2949","PC-1111","Benjamin.Emery.Boyer@dtaa.com","","","Rogan.Henry.Morrison@dtaa.com","View","25534","","It can be reached by bus (numbers 21, 35, 40, 133, and C10); by underground on the Northern line to Borough tube station; or by train to London Bridge station. The only prisoners not expected to pay ""chummage"" were debtors who had declared themselves insolvent by swearing an oath that their assets were worth fewer than 40 shillings. Most were expected to ""chum"" with other prisoners."
"{X9K3-I8HF78GB-4821LIIG}","01/02/2010 07:49:11","LFR2971","PC-4611","Evangeline_Cash@bellsouth.net;SCD9733@cox.net","Lysandra_N_Monroe@msn.com","","Lara_F_Reeves@gmail.com","Send","41861","","Cayley was a friend of those in the climbing expedition and had died in Vancouver on June 8, 1928 at the age of 29. Eruptive activity in the Mount Cayley volcanic field is typical of past volcanism elsewhere in the Garibaldi Belt. The Thunderbird is a legendary creature in North American indigenous peoples' history and culture. Others include Meager Creek and Pebble Creek near Pemberton, Lakelse Hot Springs near Terrace, Mount Edziza on the Tahltan Highland and the Lillooet Fault Zone between Harrison Lake and the community of Lillooet. Orthoclase crystals are found occasionally and they likely represent xenocrysts."
"{K3Y9-C1AX01EV-9019JIEA}","01/02/2010 07:49:13","STH2849","PC-2145","Ignacia.Iris.Rasmussen@dtaa.com;Raya.Joy.Bean@dtaa.com","Shannon.Shoshana.Murphy@dtaa.com","","Scarlet.Tasha.Haney@dtaa.com","Send","22217","","His efforts met with only limited success, however, despite Washington's request to Maryland governor Thomas Johnson in late December 1777 in anticipation of Rawlings' imminent exchange ""that the most early and vigorous measures will be adopted, not only to make [Rawlings'] Regiment more respectable, but compleat [sic]."" Capt. Alexander Lawson Smith also did not proceed to Fort Pitt with the riflemen. Change in command of the regiment occurred for the third time in late 1780."
"{H7X2-L3PM92KS-0664SCHA}","01/02/2010 07:50:20","CTH1005","PC-6458","Maite.Kirsten.Buckley@dtaa.com","Rashad.Ryan.Monroe@dtaa.com","","Chester.Thor.Holt@dtaa.com","Send","42709","","God understands her, we must do the same, The Home Office considered prosecuting Extraordinary Women, but concluded that it lacked the ""earnestness"" of The Well and would not inspire readers to adopt ""the practices referred to""."
